Year,Month,Province,PM2.5
2023,Sep,เพชรบุรี,11.182065268065267
2023,Sep,นราธิวาส,14.0
2023,Sep,นครศรีธรรมราช,13.0
2023,Sep,ภูเก็ต,15.0
2023,Sep,ยะลา,15.0
2023,Sep,สงขลา,18.0
2023,Sep,สุราษฎร์ธานี,11.0
2023,Sep,สตูล,15.0
2023,Sep,ตรัง,11.0
2023,Sep,ชุมพร,11.182065268065267
2023,Sep,กระบี่,11.182065268065267
2023,Sep,พัทลุง,11.182065268065267
2023,Sep,ปัตตานี,11.182065268065267
2023,Sep,ระนอง,11.182065268065267
2023,Sep,พังงา,11.182065268065267
2023,Oct,กรุงเทพมหานคร,21.166666666666668
2023,Oct,นนทบุรี,19.0
2023,Oct,ปทุมธานี,19.0
2023,Oct,สมุทรปราการ,22.25
2023,Oct,สมุทรสาคร,24.0
2023,Oct,นครปฐม,18.0
2023,Oct,พระนครศรีอยุธยา,17.0
2023,Oct,สระบุรี,22.5
2023,Oct,ลพบุรี,19.0
2023,Oct,สิงห์บุรี,13.0
2023,Oct,อ่างทอง,15.50441958041958
2023,Oct,ชัยนาท,15.50441958041958
2023,Oct,สมุทรสงคราม,19.0
2023,Oct,นครสวรรค์,12.0
2023,Oct,อุทัยธานี,16.0
2023,Oct,เชียงราย,11.5
2023,Oct,เชียงใหม่,12.0
2023,Oct,น่าน,11.5
2023,Oct,พะเยา,11.0
2023,Oct,พิษณุโลก,10.0
2023,Oct,แพร่,13.0
2023,Oct,แม่ฮ่องสอน,5.0
2023,Oct,ลำปาง,11.5
2023,Oct,ลำพูน,10.0
2023,Oct,ตาก,12.0
2023,Oct,อุตรดิตถ์,11.0
2023,Oct,สุโขทัย,9.0
2023,Oct,พิจิตร,9.0
2023,Oct,เพชรบูรณ์,13.0
2023,Oct,กำแพงเพชร,9.0
2023,Oct,ขอนแก่น,13.0
2023,Oct,นครราชสีมา,18.0
2023,Oct,นครพนม,16.0
2023,Oct,เลย,8.0
2023,Oct,หนองคาย,19.0
2023,Oct,อุบลราชธานี,15.0
2023,Oct,สกลนคร,12.0
2023,Oct,อุดรธานี,16.0
2023,Oct,บุรีรัมย์,11.0
2023,Oct,มุกดาหาร,18.0
2023,Oct,บึงกาฬ,8.0
2023,Oct,กาฬสินธุ์,25.0
2023,Oct,ชัยภูมิ,21.0
2023,Oct,ยโสธร,12.0
2023,Oct,อำนาจเจริญ,20.0
2023,Oct,สุรินทร์,15.0
2023,Oct,ศรีสะเกษ,14.0
2023,Oct,ร้อยเอ็ด,15.50441958041958
2023,Oct,มหาสารคาม,15.50441958041958
2023,Oct,หนองบัวลำภู,15.50441958041958
2023,Oct,ฉะเชิงเทรา,22.0
2023,Oct,ชลบุรี,14.0
2023,Oct,ตราด,9.0
2023,Oct,ระยอง,16.2
2023,Oct,สระแก้ว,9.0
2023,Oct,ปราจีนบุรี,19.0
2023,Oct,จันทบุรี,11.0
2023,Oct,นครนายก,14.0
2023,Oct,กาญจนบุรี,19.0
2023,Oct,ราชบุรี,17.0
2023,Oct,สุพรรณบุรี,12.0
2023,Oct,ประจวบคีรีขันธ์,15.0
2023,Oct,เพชรบุรี,15.50441958041958
2023,Oct,นราธิวาส,13.0
2023,Oct,นครศรีธรรมราช,11.0
2023,Oct,ภูเก็ต,14.0
2023,Oct,ยะลา,14.5
2023,Oct,สงขลา,15.0
2023,Oct,สุราษฎร์ธานี,11.0
2023,Oct,สตูล,13.0
2023,Oct,ตรัง,9.0
2023,Oct,ชุมพร,15.50441958041958
2023,Oct,กระบี่,15.50441958041958
2023,Oct,พัทลุง,15.50441958041958
2023,Oct,ปัตตานี,15.50441958041958
2023,Oct,ระนอง,15.50441958041958
2023,Oct,พังงา,15.50441958041958
2023,Nov,กรุงเทพมหานคร,26.33333333333333
2023,Nov,นนทบุรี,27.5
2023,Nov,ปทุมธานี,25.0
2023,Nov,สมุทรปราการ,28.0
2023,Nov,สมุทรสาคร,36.5
2023,Nov,นครปฐม,27.0
2023,Nov,พระนครศรีอยุธยา,22.0
2023,Nov,สระบุรี,23.5
2023,Nov,ลพบุรี,23.0
2023,Nov,สิงห์บุรี,24.0
2023,Nov,อ่างทอง,19.794564102564102
2023,Nov,ชัยนาท,19.794564102564102
2023,Nov,สมุทรสงคราม,24.0
2023,Nov,นครสวรรค์,22.0
2023,Nov,อุทัยธานี,27.0
2023,Nov,เชียงราย,21.0
2023,Nov,เชียงใหม่,18.5
2023,Nov,น่าน,19.5
2023,Nov,พะเยา,19.0
2023,Nov,พิษณุโลก,31.0
2023,Nov,แพร่,21.0
2023,Nov,แม่ฮ่องสอน,9.0
2023,Nov,ลำปาง,17.25
2023,Nov,ลำพูน,18.0
2023,Nov,ตาก,20.0
2023,Nov,อุตรดิตถ์,21.0
2023,Nov,สุโขทัย,25.0
2023,Nov,พิจิตร,24.0
2023,Nov,เพชรบูรณ์,23.0
2023,Nov,กำแพงเพชร,18.0
2023,Nov,ขอนแก่น,20.0
2023,Nov,นครราชสีมา,25.0
2023,Nov,นครพนม,19.0
2023,Nov,เลย,20.0
2023,Nov,หนองคาย,27.0
2023,Nov,อุบลราชธานี,17.0
2023,Nov,สกลนคร,15.0
2023,Nov,อุดรธานี,20.0
2023,Nov,บุรีรัมย์,15.0
2023,Nov,มุกดาหาร,20.0
2023,Nov,บึงกาฬ,13.0
2023,Nov,กาฬสินธุ์,30.0
2023,Nov,ชัยภูมิ,23.0
2023,Nov,ยโสธร,20.0
2023,Nov,อำนาจเจริญ,16.0
2023,Nov,สุรินทร์,18.0
2023,Nov,ศรีสะเกษ,11.0
2023,Nov,ร้อยเอ็ด,19.794564102564102
2023,Nov,มหาสารคาม,19.794564102564102
2023,Nov,หนองบัวลำภู,19.794564102564102
2023,Nov,ฉะเชิงเทรา,19.0
2023,Nov,ชลบุรี,16.0
2023,Nov,ตราด,15.0
2023,Nov,ระยอง,19.0
2023,Nov,สระแก้ว,14.0
2023,Nov,ปราจีนบุรี,22.0
2023,Nov,จันทบุรี,13.0
2023,Nov,นครนายก,14.0
2023,Nov,กาญจนบุรี,24.0
2023,Nov,ราชบุรี,28.0
2023,Nov,สุพรรณบุรี,25.0
2023,Nov,ประจวบคีรีขันธ์,22.0
2023,Nov,เพชรบุรี,19.794564102564102
2023,Nov,นราธิวาส,11.0
2023,Nov,นครศรีธรรมราช,11.0
2023,Nov,ภูเก็ต,15.0
2023,Nov,ยะลา,12.0
2023,Nov,สงขลา,12.0
2023,Nov,สุราษฎร์ธานี,11.0
2023,Nov,สตูล,12.0
2023,Nov,ตรัง,8.0
2023,Nov,ชุมพร,19.794564102564102
2023,Nov,กระบี่,19.794564102564102
2023,Nov,พัทลุง,19.794564102564102
2023,Nov,ปัตตานี,19.794564102564102
2023,Nov,ระนอง,19.794564102564102
2023,Nov,พังงา,19.794564102564102
2023,Dec,กรุงเทพมหานคร,31.08333333333333
2023,Dec,นนทบุรี,35.5
2023,Dec,ปทุมธานี,31.0
2023,Dec,สมุทรปราการ,33.75
2023,Dec,สมุทรสาคร,43.5
2023,Dec,นครปฐม,35.0
2023,Dec,พระนครศรีอยุธยา,31.0
2023,Dec,สระบุรี,27.0
2023,Dec,ลพบุรี,30.0
2023,Dec,สิงห์บุรี,35.0
2023,Dec,อ่างทอง,25.621179487179486
2023,Dec,ชัยนาท,25.621179487179486
2023,Dec,สมุทรสงคราม,32.0
2023,Dec,นครสวรรค์,31.0
2023,Dec,อุทัยธานี,37.0
2023,Dec,เชียงราย,26.5
2023,Dec,เชียงใหม่,23.0
2023,Dec,น่าน,25.0
2023,Dec,พะเยา,26.0
2023,Dec,พิษณุโลก,45.0
2023,Dec,แพร่,26.0
2023,Dec,แม่ฮ่องสอน,14.0
2023,Dec,ลำปาง,23.0
2023,Dec,ลำพูน,25.0
2023,Dec,ตาก,31.0
2023,Dec,อุตรดิตถ์,27.0
2023,Dec,สุโขทัย,38.0
2023,Dec,พิจิตร,34.0
2023,Dec,เพชรบูรณ์,24.0
2023,Dec,กำแพงเพชร,26.0
2023,Dec,ขอนแก่น,25.0
2023,Dec,นครราชสีมา,28.0
2023,Dec,นครพนม,24.0
2023,Dec,เลย,25.0
2023,Dec,หนองคาย,45.0
2023,Dec,อุบลราชธานี,20.0
2023,Dec,สกลนคร,15.0
2023,Dec,อุดรธานี,21.0
2023,Dec,บุรีรัมย์,17.0
2023,Dec,มุกดาหาร,19.0
2023,Dec,บึงกาฬ,16.0
2023,Dec,กาฬสินธุ์,35.0
2023,Dec,ชัยภูมิ,25.0
2023,Dec,ยโสธร,22.0
2023,Dec,อำนาจเจริญ,17.0
2023,Dec,สุรินทร์,18.0
2023,Dec,ศรีสะเกษ,13.0
2023,Dec,ร้อยเอ็ด,25.621179487179486
2023,Dec,มหาสารคาม,25.621179487179486
2023,Dec,หนองบัวลำภู,25.621179487179486
2023,Dec,ฉะเชิงเทรา,23.0
2023,Dec,ชลบุรี,21.33333333333333
2023,Dec,ตราด,13.0
2023,Dec,ระยอง,23.2
2023,Dec,สระแก้ว,18.0
2023,Dec,ปราจีนบุรี,26.0
2023,Dec,จันทบุรี,14.0
2023,Dec,นครนายก,17.0
2023,Dec,กาญจนบุรี,37.0
2023,Dec,ราชบุรี,38.0
2023,Dec,สุพรรณบุรี,32.0
2023,Dec,ประจวบคีรีขันธ์,26.0
2023,Dec,เพชรบุรี,25.621179487179486
2023,Dec,นราธิวาส,14.0
2023,Dec,นครศรีธรรมราช,14.0
2023,Dec,ภูเก็ต,22.0
2023,Dec,ยะลา,13.5
2023,Dec,สงขลา,14.0
2023,Dec,สุราษฎร์ธานี,13.0
2023,Dec,สตูล,16.0
2023,Dec,ตรัง,11.0
2023,Dec,ชุมพร,25.621179487179486
2023,Dec,กระบี่,25.621179487179486
2023,Dec,พัทลุง,25.621179487179486
2023,Dec,ปัตตานี,25.621179487179486
2023,Dec,ระนอง,25.621179487179486
2023,Dec,พังงา,25.621179487179486
2024,Jan,กรุงเทพมหานคร,39.5
2024,Jan,นนทบุรี,45.0
2024,Jan,ปทุมธานี,47.0
2024,Jan,สมุทรปราการ,41.2
2024,Jan,สมุทรสาคร,52.5
2024,Jan,นครปฐม,44.0
2024,Jan,พระนครศรีอยุธยา,40.0
2024,Jan,สระบุรี,41.5
2024,Jan,ลพบุรี,42.0
2024,Jan,สิงห์บุรี,42.0
2024,Jan,อ่างทอง,32.039337995337995
2024,Jan,ชัยนาท,32.039337995337995
2024,Jan,สมุทรสงคราม,54.0
2024,Jan,นครสวรรค์,38.0
2024,Jan,อุทัยธานี,45.0
2024,Jan,เชียงราย,28.0
2024,Jan,เชียงใหม่,25.5
2024,Jan,น่าน,29.0
2024,Jan,พะเยา,29.0
2024,Jan,พิษณุโลก,35.0
2024,Jan,แพร่,33.0
2024,Jan,แม่ฮ่องสอน,18.0
2024,Jan,ลำปาง,30.25
2024,Jan,ลำพูน,28.0
2024,Jan,ตาก,41.0
2024,Jan,อุตรดิตถ์,33.0
2024,Jan,สุโขทัย,49.0
2024,Jan,พิจิตร,34.0
2024,Jan,เพชรบูรณ์,30.0
2024,Jan,กำแพงเพชร,32.0
2024,Jan,ขอนแก่น,26.0
2024,Jan,นครราชสีมา,36.0
2024,Jan,นครพนม,18.0
2024,Jan,เลย,27.0
2024,Jan,หนองคาย,33.0
2024,Jan,อุบลราชธานี,26.0
2024,Jan,สกลนคร,13.0
2024,Jan,อุดรธานี,19.0
2024,Jan,บุรีรัมย์,24.0
2024,Jan,มุกดาหาร,23.0
2024,Jan,บึงกาฬ,14.0
2024,Jan,กาฬสินธุ์,28.0
2024,Jan,ชัยภูมิ,26.0
2024,Jan,ยโสธร,24.0
2024,Jan,อำนาจเจริญ,17.0
2024,Jan,สุรินทร์,27.0
2024,Jan,ศรีสะเกษ,20.0
2024,Jan,ร้อยเอ็ด,32.039337995337995
2024,Jan,มหาสารคาม,32.039337995337995
2024,Jan,หนองบัวลำภู,32.039337995337995
2024,Jan,ฉะเชิงเทรา,41.0
2024,Jan,ชลบุรี,35.333333333333336
2024,Jan,ตราด,30.0
2024,Jan,ระยอง,36.2
2024,Jan,สระแก้ว,43.0
2024,Jan,ปราจีนบุรี,44.0
2024,Jan,จันทบุรี,27.0
2024,Jan,นครนายก,26.0
2024,Jan,กาญจนบุรี,50.0
2024,Jan,ราชบุรี,54.0
2024,Jan,สุพรรณบุรี,41.0
2024,Jan,ประจวบคีรีขันธ์,34.0
2024,Jan,เพชรบุรี,32.039337995337995
2024,Jan,นราธิวาส,20.0
2024,Jan,นครศรีธรรมราช,19.0
2024,Jan,ภูเก็ต,27.0
2024,Jan,ยะลา,16.0
2024,Jan,สงขลา,17.0
2024,Jan,สุราษฎร์ธานี,20.0
2024,Jan,สตูล,21.0
2024,Jan,ตรัง,18.0
2024,Jan,ชุมพร,32.039337995337995
2024,Jan,กระบี่,32.039337995337995
2024,Jan,พัทลุง,32.039337995337995
2024,Jan,ปัตตานี,32.039337995337995
2024,Jan,ระนอง,32.039337995337995
2024,Jan,พังงา,32.039337995337995
2024,Feb,กรุงเทพมหานคร,30.416666666666668
2024,Feb,นนทบุรี,29.5
2024,Feb,ปทุมธานี,37.0
2024,Feb,สมุทรปราการ,29.8
2024,Feb,สมุทรสาคร,33.5
2024,Feb,นครปฐม,33.0
2024,Feb,พระนครศรีอยุธยา,36.0
2024,Feb,สระบุรี,42.0
2024,Feb,ลพบุรี,44.0
2024,Feb,สิงห์บุรี,43.0
2024,Feb,อ่างทอง,39.20553846153846
2024,Feb,ชัยนาท,39.20553846153846
2024,Feb,สมุทรสงคราม,32.0
2024,Feb,นครสวรรค์,44.0
2024,Feb,อุทัยธานี,51.0
2024,Feb,เชียงราย,39.0
2024,Feb,เชียงใหม่,34.5
2024,Feb,น่าน,46.0
2024,Feb,พะเยา,51.0
2024,Feb,พิษณุโลก,44.0
2024,Feb,แพร่,50.0
2024,Feb,แม่ฮ่องสอน,33.0
2024,Feb,ลำปาง,49.0
2024,Feb,ลำพูน,45.0
2024,Feb,ตาก,59.0
2024,Feb,อุตรดิตถ์,42.0
2024,Feb,สุโขทัย,65.0
2024,Feb,พิจิตร,42.0
2024,Feb,เพชรบูรณ์,46.0
2024,Feb,กำแพงเพชร,45.0
2024,Feb,ขอนแก่น,44.0
2024,Feb,นครราชสีมา,47.0
2024,Feb,นครพนม,44.0
2024,Feb,เลย,45.0
2024,Feb,หนองคาย,52.0
2024,Feb,อุบลราชธานี,52.0
2024,Feb,สกลนคร,30.0
2024,Feb,อุดรธานี,37.0
2024,Feb,บุรีรัมย์,40.0
2024,Feb,มุกดาหาร,52.0
2024,Feb,บึงกาฬ,29.0
2024,Feb,กาฬสินธุ์,51.0
2024,Feb,ชัยภูมิ,45.0
2024,Feb,ยโสธร,49.0
2024,Feb,อำนาจเจริญ,41.0
2024,Feb,สุรินทร์,45.0
2024,Feb,ศรีสะเกษ,42.0
2024,Feb,ร้อยเอ็ด,39.20553846153846
2024,Feb,มหาสารคาม,39.20553846153846
2024,Feb,หนองบัวลำภู,39.20553846153846
2024,Feb,ฉะเชิงเทรา,36.0
2024,Feb,ชลบุรี,23.666666666666668
2024,Feb,ตราด,32.0
2024,Feb,ระยอง,25.2
2024,Feb,สระแก้ว,37.0
2024,Feb,ปราจีนบุรี,46.0
2024,Feb,จันทบุรี,25.0
2024,Feb,นครนายก,30.0
2024,Feb,กาญจนบุรี,50.0
2024,Feb,ราชบุรี,41.0
2024,Feb,สุพรรณบุรี,36.0
2024,Feb,ประจวบคีรีขันธ์,27.0
2024,Feb,เพชรบุรี,39.20553846153846
2024,Feb,นราธิวาส,21.0
2024,Feb,นครศรีธรรมราช,19.0
2024,Feb,ภูเก็ต,29.0
2024,Feb,ยะลา,18.5
2024,Feb,สงขลา,18.0
2024,Feb,สุราษฎร์ธานี,21.0
2024,Feb,สตูล,23.0
2024,Feb,ตรัง,14.0
2024,Feb,ชุมพร,39.20553846153846
2024,Feb,กระบี่,39.20553846153846
2024,Feb,พัทลุง,39.20553846153846
2024,Feb,ปัตตานี,39.20553846153846
2024,Feb,ระนอง,39.20553846153846
2024,Feb,พังงา,39.20553846153846
2024,Mar,กรุงเทพมหานคร,25.25
2024,Mar,นนทบุรี,24.5
2024,Mar,ปทุมธานี,29.0
2024,Mar,สมุทรปราการ,25.8
2024,Mar,สมุทรสาคร,25.5
2024,Mar,นครปฐม,25.0
2024,Mar,พระนครศรีอยุธยา,29.0
2024,Mar,สระบุรี,34.5
2024,Mar,ลพบุรี,40.0
2024,Mar,สิงห์บุรี,38.0
2024,Mar,อ่างทอง,41.57794871794872
2024,Mar,ชัยนาท,41.57794871794872
2024,Mar,สมุทรสงคราม,24.0
2024,Mar,นครสวรรค์,38.0
2024,Mar,อุทัยธานี,46.0
2024,Mar,เชียงราย,83.0
2024,Mar,เชียงใหม่,72.0
2024,Mar,น่าน,74.0
2024,Mar,พะเยา,71.0
2024,Mar,พิษณุโลก,50.0
2024,Mar,แพร่,59.0
2024,Mar,แม่ฮ่องสอน,111.0
2024,Mar,ลำปาง,66.5
2024,Mar,ลำพูน,72.0
2024,Mar,ตาก,65.0
2024,Mar,อุตรดิตถ์,52.0
2024,Mar,สุโขทัย,62.0
2024,Mar,พิจิตร,40.0
2024,Mar,เพชรบูรณ์,40.0
2024,Mar,กำแพงเพชร,46.0
2024,Mar,ขอนแก่น,42.0
2024,Mar,นครราชสีมา,40.0
2024,Mar,นครพนม,57.0
2024,Mar,เลย,60.0
2024,Mar,หนองคาย,40.0
2024,Mar,อุบลราชธานี,49.0
2024,Mar,สกลนคร,36.0
2024,Mar,อุดรธานี,42.0
2024,Mar,บุรีรัมย์,32.0
2024,Mar,มุกดาหาร,54.0
2024,Mar,บึงกาฬ,37.0
2024,Mar,กาฬสินธุ์,55.0
2024,Mar,ชัยภูมิ,36.0
2024,Mar,ยโสธร,48.0
2024,Mar,อำนาจเจริญ,41.0
2024,Mar,สุรินทร์,37.0
2024,Mar,ศรีสะเกษ,41.0
2024,Mar,ร้อยเอ็ด,41.57794871794872
2024,Mar,มหาสารคาม,41.57794871794872
2024,Mar,หนองบัวลำภู,41.57794871794872
2024,Mar,ฉะเชิงเทรา,28.0
2024,Mar,ชลบุรี,20.0
2024,Mar,ตราด,28.0
2024,Mar,ระยอง,21.2
2024,Mar,สระแก้ว,27.0
2024,Mar,ปราจีนบุรี,36.0
2024,Mar,จันทบุรี,22.0
2024,Mar,นครนายก,28.0
2024,Mar,กาญจนบุรี,44.0
2024,Mar,ราชบุรี,32.0
2024,Mar,สุพรรณบุรี,33.0
2024,Mar,ประจวบคีรีขันธ์,25.0
2024,Mar,เพชรบุรี,41.57794871794872
2024,Mar,นราธิวาส,19.0
2024,Mar,นครศรีธรรมราช,18.0
2024,Mar,ภูเก็ต,27.0
2024,Mar,ยะลา,18.0
2024,Mar,สงขลา,20.0
2024,Mar,สุราษฎร์ธานี,22.0
2024,Mar,สตูล,21.0
2024,Mar,ตรัง,16.0
2024,Mar,ชุมพร,41.57794871794872
2024,Mar,กระบี่,41.57794871794872
2024,Mar,พัทลุง,41.57794871794872
2024,Mar,ปัตตานี,41.57794871794872
2024,Mar,ระนอง,41.57794871794872
2024,Mar,พังงา,41.57794871794872
2024,Apr,กรุงเทพมหานคร,25.83333333333333
2024,Apr,นนทบุรี,27.0
2024,Apr,ปทุมธานี,29.0
2024,Apr,สมุทรปราการ,25.4
2024,Apr,สมุทรสาคร,26.0
2024,Apr,นครปฐม,29.0
2024,Apr,พระนครศรีอยุธยา,31.0
2024,Apr,สระบุรี,31.0
2024,Apr,ลพบุรี,40.0
2024,Apr,สิงห์บุรี,41.0
2024,Apr,อ่างทอง,38.42352662721893
2024,Apr,ชัยนาท,38.42352662721893
2024,Apr,สมุทรสงคราม,26.0
2024,Apr,นครสวรรค์,44.0
2024,Apr,อุทัยธานี,49.0
2024,Apr,เชียงราย,78.5
2024,Apr,เชียงใหม่,83.0
2024,Apr,น่าน,79.0
2024,Apr,พะเยา,73.0
2024,Apr,พิษณุโลก,46.0
2024,Apr,แพร่,58.0
2024,Apr,แม่ฮ่องสอน,84.0
2024,Apr,ลำปาง,62.75
2024,Apr,ลำพูน,65.0
2024,Apr,ตาก,43.0
2024,Apr,อุตรดิตถ์,64.0
2024,Apr,สุโขทัย,55.0
2024,Apr,พิจิตร,49.0
2024,Apr,เพชรบูรณ์,46.0
2024,Apr,กำแพงเพชร,55.0
2024,Apr,ขอนแก่น,43.0
2024,Apr,นครราชสีมา,39.0
2024,Apr,นครพนม,81.0
2024,Apr,เลย,55.0
2024,Apr,หนองคาย,39.0
2024,Apr,อุบลราชธานี,73.0
2024,Apr,สกลนคร,45.0
2024,Apr,อุดรธานี,50.0
2024,Apr,บุรีรัมย์,28.0
2024,Apr,มุกดาหาร,60.0
2024,Apr,บึงกาฬ,58.0
2024,Apr,กาฬสินธุ์,65.0
2024,Apr,ชัยภูมิ,41.0
2024,Apr,ยโสธร,50.0
2024,Apr,อำนาจเจริญ,50.0
2024,Apr,สุรินทร์,31.0
2024,Apr,ศรีสะเกษ,36.0
2024,Apr,ร้อยเอ็ด,38.42352662721893
2024,Apr,มหาสารคาม,38.42352662721893
2024,Apr,หนองบัวลำภู,38.42352662721893
2024,Apr,ฉะเชิงเทรา,24.0
2024,Apr,ชลบุรี,16.666666666666668
2024,Apr,ตราด,19.0
2024,Apr,ระยอง,17.4
2024,Apr,สระแก้ว,19.0
2024,Apr,ปราจีนบุรี,30.0
2024,Apr,จันทบุรี,16.0
2024,Apr,นครนายก,29.0
2024,Apr,กาญจนบุรี,45.0
2024,Apr,ราชบุรี,34.0
2024,Apr,สุพรรณบุรี,36.0
2024,Apr,ประจวบคีรีขันธ์,26.0
2024,Apr,เพชรบุรี,38.42352662721893
2024,Apr,นราธิวาส,16.0
2024,Apr,นครศรีธรรมราช,14.0
2024,Apr,ภูเก็ต,25.0
2024,Apr,ยะลา,15.0
2024,Apr,สงขลา,20.0
2024,Apr,สุราษฎร์ธานี,19.0
2024,Apr,สตูล,22.0
2024,Apr,ตรัง,15.0
2024,Apr,ชุมพร,38.42352662721893
2024,Apr,กระบี่,38.42352662721893
2024,Apr,พัทลุง,38.42352662721893
2024,Apr,ปัตตานี,38.42352662721893
2024,Apr,ระนอง,38.42352662721893
2024,Apr,พังงา,38.42352662721893
2024,May,กรุงเทพมหานคร,21.33333333333333
2024,May,นนทบุรี,20.0
2024,May,ปทุมธานี,21.0
2024,May,สมุทรปราการ,21.2
2024,May,สมุทรสาคร,22.0
2024,May,นครปฐม,19.0
2024,May,พระนครศรีอยุธยา,20.0
2024,May,สระบุรี,25.0
2024,May,ลพบุรี,22.0
2024,May,สิงห์บุรี,23.0
2024,May,อ่างทอง,19.42876923076923
2024,May,ชัยนาท,19.42876923076923
2024,May,สมุทรสงคราม,17.0
2024,May,นครสวรรค์,22.0
2024,May,อุทัยธานี,25.0
2024,May,เชียงราย,39.0
2024,May,เชียงใหม่,33.0
2024,May,น่าน,38.0
2024,May,พะเยา,32.0
2024,May,พิษณุโลก,15.0
2024,May,แพร่,26.0
2024,May,แม่ฮ่องสอน,23.0
2024,May,ลำปาง,26.5
2024,May,ลำพูน,26.0
2024,May,ตาก,19.0
2024,May,อุตรดิตถ์,27.0
2024,May,สุโขทัย,23.0
2024,May,พิจิตร,20.0
2024,May,เพชรบูรณ์,22.0
2024,May,กำแพงเพชร,22.0
2024,May,ขอนแก่น,22.0
2024,May,นครราชสีมา,24.0
2024,May,นครพนม,31.0
2024,May,เลย,21.0
2024,May,หนองคาย,26.0
2024,May,อุบลราชธานี,36.0
2024,May,สกลนคร,20.0
2024,May,อุดรธานี,21.0
2024,May,บุรีรัมย์,14.0
2024,May,มุกดาหาร,35.0
2024,May,บึงกาฬ,24.0
2024,May,กาฬสินธุ์,29.0
2024,May,ชัยภูมิ,18.0
2024,May,ยโสธร,22.0
2024,May,อำนาจเจริญ,25.0
2024,May,สุรินทร์,17.0
2024,May,ศรีสะเกษ,23.0
2024,May,ร้อยเอ็ด,19.42876923076923
2024,May,มหาสารคาม,19.42876923076923
2024,May,หนองบัวลำภู,19.42876923076923
2024,May,ฉะเชิงเทรา,16.0
2024,May,ชลบุรี,16.0
2024,May,ตราด,17.0
2024,May,ระยอง,17.2
2024,May,สระแก้ว,11.0
2024,May,ปราจีนบุรี,20.0
2024,May,จันทบุรี,11.0
2024,May,นครนายก,19.0
2024,May,กาญจนบุรี,26.0
2024,May,ราชบุรี,23.0
2024,May,สุพรรณบุรี,19.0
2024,May,ประจวบคีรีขันธ์,17.0
2024,May,เพชรบุรี,19.42876923076923
2024,May,นราธิวาส,14.0
2024,May,นครศรีธรรมราช,12.0
2024,May,ภูเก็ต,18.0
2024,May,ยะลา,14.0
2024,May,สงขลา,16.0
2024,May,สุราษฎร์ธานี,15.0
2024,May,สตูล,15.0
2024,May,ตรัง,13.0
2024,May,ชุมพร,19.42876923076923
2024,May,กระบี่,19.42876923076923
2024,May,พัทลุง,19.42876923076923
2024,May,ปัตตานี,19.42876923076923
2024,May,ระนอง,19.42876923076923
2024,May,พังงา,19.42876923076923
2024,Jun,กรุงเทพมหานคร,13.333333333333334
2024,Jun,นนทบุรี,10.5
2024,Jun,ปทุมธานี,10.0
2024,Jun,สมุทรปราการ,13.6
2024,Jun,สมุทรสาคร,14.5
2024,Jun,นครปฐม,11.0
2024,Jun,พระนครศรีอยุธยา,12.0
2024,Jun,สระบุรี,15.5
2024,Jun,ลพบุรี,13.0
2024,Jun,สิงห์บุรี,11.0
2024,Jun,อ่างทอง,11.659692307692309
2024,Jun,ชัยนาท,11.659692307692309
2024,Jun,สมุทรสงคราม,9.0
2024,Jun,นครสวรรค์,11.0
2024,Jun,อุทัยธานี,12.0
2024,Jun,เชียงราย,12.0
2024,Jun,เชียงใหม่,11.0
2024,Jun,น่าน,22.5
2024,Jun,พะเยา,10.0
2024,Jun,พิษณุโลก,7.0
2024,Jun,แพร่,9.0
2024,Jun,แม่ฮ่องสอน,6.0
2024,Jun,ลำปาง,9.5
2024,Jun,ลำพูน,11.0
2024,Jun,ตาก,8.0
2024,Jun,อุตรดิตถ์,11.0
2024,Jun,สุโขทัย,6.0
2024,Jun,พิจิตร,8.0
2024,Jun,เพชรบูรณ์,11.0
2024,Jun,กำแพงเพชร,8.0
2024,Jun,ขอนแก่น,16.0
2024,Jun,นครราชสีมา,16.0
2024,Jun,นครพนม,12.0
2024,Jun,เลย,8.0
2024,Jun,หนองคาย,16.0
2024,Jun,อุบลราชธานี,12.0
2024,Jun,สกลนคร,10.0
2024,Jun,อุดรธานี,10.0
2024,Jun,บุรีรัมย์,6.0
2024,Jun,มุกดาหาร,24.0
2024,Jun,บึงกาฬ,11.0
2024,Jun,กาฬสินธุ์,17.0
2024,Jun,ชัยภูมิ,11.0
2024,Jun,ยโสธร,15.0
2024,Jun,อำนาจเจริญ,11.0
2024,Jun,สุรินทร์,8.0
2024,Jun,ศรีสะเกษ,8.0
2024,Jun,ร้อยเอ็ด,11.659692307692309
2024,Jun,มหาสารคาม,11.659692307692309
2024,Jun,หนองบัวลำภู,11.659692307692309
2024,Jun,ฉะเชิงเทรา,12.0
2024,Jun,ชลบุรี,9.0
2024,Jun,ตราด,12.0
2024,Jun,ระยอง,11.4
2024,Jun,สระแก้ว,7.0
2024,Jun,ปราจีนบุรี,15.0
2024,Jun,จันทบุรี,9.0
2024,Jun,นครนายก,12.0
2024,Jun,กาญจนบุรี,20.0
2024,Jun,ราชบุรี,14.0
2024,Jun,สุพรรณบุรี,12.0
2024,Jun,ประจวบคีรีขันธ์,10.0
2024,Jun,เพชรบุรี,11.659692307692309
2024,Jun,นราธิวาส,11.0
2024,Jun,นครศรีธรรมราช,10.0
2024,Jun,ภูเก็ต,13.0
