Year,Month,Province,Rainfall
2024,Feb,Mae Sariang,0.0
2024,Feb,Mae Sot,0.0
2024,Feb,Mukdahan,8.6
2024,Feb,Nakhon Phanom,1.6
2024,Feb,Nakhon Ratchasima,0.0
2024,Feb,Nakhon Sawan,5.7
2024,Feb,Nan,0.0
2024,Feb,Nang Rong,4.8
2024,Feb,Narathiwat,10.3
2024,Feb,Nong Khai,2.9
2024,Feb,Pattani Airport,1.5
2024,Feb,Pattaya,30.6
2024,Feb,Phayao,0.0
2024,Feb,Phetchabun,0.0
2024,Feb,Phetchaburi,7.2
2024,Feb,Phitsanulok,0.2
2024,Feb,Phrae,0.0
2024,Feb,Phuket,0.3
2024,Feb,Phuket Airport,1.5
2024,Feb,Prachin Buri,0.5
2024,Feb,Ranong,21.7
2024,Feb,Rayong,41.2
2024,Feb,Roi Et,0.0
2024,Feb,Sakon Nakhon,3.2
2024,Feb,Sattahip,18.9
2024,Feb,Satun,0.0
2024,Feb,Songkhla,7.6
2024,Feb,Suphan Buri,0.0
2024,Feb,Surat Thani,1.2
2024,Feb,Surin,0.0
2024,Feb,Tak,1.3
2024,Feb,Takua Pa,1.2
2024,Feb,Tha Tum,28.2
2024,Feb,Trang Airport,1.3
2024,Feb,Ubon Ratchathani,2.3
2024,Feb,Udon Thani,2.1
2024,Feb,Umphang,0.0
2024,Feb,Uttaradit,0.0
2024,Feb,Wichian Buri,5.0
2024,Jan,Aranyaprathet,0.0
2024,Jan,Bangkok Airport,0.2
2024,Jan,Bangkok Metropolis,0.0
2024,Jan,Bhumibol Dam,17.4
2024,Jan,Bua Chum,0.0
2024,Jan,Chaiyaphum,0.2
2024,Jan,Chanthaburi,0.0
2024,Jan,Chiang Mai,4.4
2024,Jan,Chiang Rai,8.8
2024,Jan,Chok Chai,0.0
2024,Jan,Chon Buri,0.0
2024,Jan,Chumphon,118.7
2024,Jan,Hua Hin,13.7
2024,Jan,Kabin Buri,0.0
2024,Jan,Kamphaeng Phet,8.6
2024,Jan,Kanchanaburi,1.8
2024,Jan,Khlong Yai,59.5
2024,Jan,Khon Kaen,0.0
2024,Jan,Kosum Phisai,0.0
2024,Jan,Lampang,11.0
2024,Jan,Lamphun,0.6
2024,Jan,Loei,3.1
2024,Jan,Lom Sak,0.7
2024,Jan,Lop Buri,0.0
2024,Jan,Mae Sariang,2.0
2024,Jan,Mae Sot,16.7
2024,Jan,Mukdahan,0.0
2024,Jan,Nakhon Phanom,0.0
2024,Jan,Nakhon Ratchasima,0.1
2024,Jan,Nakhon Sawan,24.6
2024,Jan,Nan,15.8
2024,Jan,Nang Rong,0.0
2024,Jan,Narathiwat,131.6
2024,Jan,Nong Khai,38.8
2024,Jan,Pattani Airport,64.6
2024,Jan,Pattaya,44.9
2024,Jan,Phayao,1.2
2024,Jan,Phetchabun,0.0
2024,Jan,Phetchaburi,6.2
2024,Jan,Phitsanulok,5.2
2024,Jan,Phrae,20.5
2024,Jan,Phuket,19.4
2024,Jan,Phuket Airport,12.1
2024,Jan,Prachin Buri,0.3
2024,Jan,Ranong,4.5
2024,Jan,Rayong,0.0
2024,Jan,Roi Et,0.0
2024,Jan,Sakon Nakhon,0.2
2024,Jan,Sattahip,1.3
2024,Jan,Satun,0.4
2024,Jan,Songkhla,66.8
2024,Jan,Suphan Buri,2.3
2024,Jan,Surat Thani,1.2
2024,Jan,Surin,0.0
2024,Jan,Tak,0.9
2024,Jan,Takua Pa,1.1
2024,Jan,Tha Tum,25.5
2024,Jan,Trang Airport,1.1
2024,Jan,Ubon Ratchathani,0.0
2024,Jan,Udon Thani,1.2
2024,Jan,Umphang,48.8
2024,Jan,Uttaradit,17.9
2024,Jan,Wichian Buri,0.0
2024,Jul,Aranyaprathet,246.0
2024,Jul,Bangkok Airport,234.0
2024,Jul,Bangkok Metropolis,183.5
2024,Jul,Bhumibol Dam,123.5
2024,Jul,Bua Chum,160.0
2024,Jul,Chaiyaphum,293.2
2024,Jul,Chanthaburi,968.6
2024,Jul,Chiang Mai,129.5
2024,Jul,Chiang Rai,246.6
2024,Jul,Chok Chai,117.7
2024,Jul,Chon Buri,173.2
2024,Jul,Chumphon,218.3
2024,Jul,Hua Hin,83.2
2024,Jul,Kabin Buri,381.4
2024,Jul,Kamphaeng Phet,202.7
2024,Jul,Kanchanaburi,151.1
2024,Jul,Khlong Yai,1561.2
2024,Jul,Khon Kaen,226.4
2024,Jul,Kosum Phisai,305.9
2024,Jul,Lampang,113.3
2024,Jul,Lamphun,82.8
2024,Jul,Loei,277.8
2024,Jul,Lom Sak,150.7
2024,Jul,Lop Buri,163.5
2024,Jul,Mae Sariang,210.2
2024,Jul,Mae Sot,586.8
2024,Jul,Mukdahan,378.8
2024,Jul,Nakhon Phanom,412.8
2024,Jul,Nakhon Ratchasima,189.2
2024,Jul,Nakhon Sawan,156.5
2024,Jul,Nan,336.7
2024,Jul,Nang Rong,146.4
2024,Jul,Narathiwat,50.8
2024,Jul,Nong Khai,458.6
2024,Jul,Pattani Airport,108.8
2024,Jul,Pattaya,237.8
2024,Jul,Phayao,176.4
2024,Jul,Phetchabun,178.3
2024,Jul,Phetchaburi,112.9
2024,Jul,Phitsanulok,252.1
2024,Jul,Phrae,221.8
2024,Jul,Phuket,344.4
2024,Jul,Phuket Airport,300.2
2024,Jul,Prachin Buri,332.0
2024,Jul,Ranong,644.8
2024,Jul,Rayong,291.9
2024,Jul,Roi Et,214.1
2024,Jul,Sakon Nakhon,269.6
2024,Jul,Sattahip,123.4
2024,Jul,Satun,181.8
2024,Jul,Songkhla,98.9
2024,Jul,Suphan Buri,38.8
2024,Jul,Surat Thani,0.7
2024,Jul,Surin,201.6
2024,Jul,Tak,0.9
2024,Jul,Takua Pa,0.4
2024,Jul,Tha Tum,28.1
2024,Jul,Trang Airport,0.8
2024,Jul,Ubon Ratchathani,443.8
2024,Jul,Udon Thani,0.3
2024,Jul,Umphang,307.7
2024,Jul,Uttaradit,184.0
2024,Jul,Wichian Buri,232.4
2024,Jun,Aranyaprathet,58.3
2024,Jun,Bangkok Airport,179.0
2024,Jun,Bangkok Metropolis,81.6
2024,Jun,Bhumibol Dam,70.1
2024,Jun,Bua Chum,155.4
2024,Jun,Chaiyaphum,47.1
2024,Jun,Chanthaburi,516.9
2024,Jun,Chiang Mai,68.4
2024,Jun,Chiang Rai,169.4
2024,Jun,Chok Chai,163.9
2024,Jun,Chon Buri,47.7
2024,Jun,Chumphon,91.7
2024,Jun,Hua Hin,26.6
2024,Jun,Kabin Buri,254.7
2024,Jun,Kamphaeng Phet,144.8
2024,Jun,Kanchanaburi,19.1
2024,Jun,Khlong Yai,1073.0
2024,Jun,Khon Kaen,132.0
2024,Jun,Kosum Phisai,137.3
2024,Jun,Lampang,146.2
2024,Jun,Lamphun,161.4
2024,Jun,Loei,167.9
2024,Jun,Lom Sak,49.6
2024,Jun,Lop Buri,91.4
2024,Jun,Mae Sariang,124.8
2024,Jun,Mae Sot,357.8
2024,Jun,Mukdahan,151.7
2024,Jun,Nakhon Phanom,488.5
2024,Jun,Nakhon Ratchasima,99.3
2024,Jun,Nakhon Sawan,83.5
2024,Jun,Nan,240.0
2024,Jun,Nang Rong,122.2
2024,Jun,Narathiwat,220.4
2024,Jun,Nong Khai,440.5
2024,Jun,Pattani Airport,103.8
2024,Jun,Pattaya,12.2
2024,Jun,Phayao,89.9
2024,Jun,Phetchabun,107.0
2024,Jun,Phetchaburi,39.3
2024,Jun,Phitsanulok,91.4
2024,Jun,Phrae,52.6
2024,Jun,Phuket,312.4
2024,Jun,Phuket Airport,502.1
2024,Jun,Prachin Buri,177.6
2024,Jun,Ranong,495.1
2024,Jun,Rayong,78.0
2024,Jun,Roi Et,102.6
2024,Jun,Sakon Nakhon,157.7
2024,Jun,Sattahip,54.2
2024,Jun,Satun,114.1
2024,Jun,Songkhla,23.5
2024,Jun,Suphan Buri,32.3
2024,Jun,Surat Thani,1.5
2024,Jun,Surin,138.6
2024,Jun,Tak,0.7
2024,Jun,Takua Pa,0.7
2024,Jun,Tha Tum,29.8
2024,Jun,Trang Airport,0.9
2024,Jun,Ubon Ratchathani,210.0
2024,Jun,Udon Thani,0.7
2024,Jun,Umphang,149.7
2024,Jun,Uttaradit,116.6
2024,Jun,Wichian Buri,290.0
2024,Mar,Aranyaprathet,13.4
2024,Mar,Bangkok Airport,17.8
2024,Mar,Bangkok Metropolis,30.7
2024,Mar,Bhumibol Dam,3.0
2024,Mar,Bua Chum,64.2
2024,Mar,Chaiyaphum,28.8
2024,Mar,Chanthaburi,76.7
2024,Mar,Chiang Mai,13.2
2024,Mar,Chiang Rai,4.3
2024,Mar,Chok Chai,59.6
2024,Mar,Chon Buri,32.6
2024,Mar,Chumphon,10.3
2024,Mar,Hua Hin,80.1
2024,Mar,Kabin Buri,8.7
2024,Mar,Kamphaeng Phet,83.6
2024,Mar,Kanchanaburi,4.8
2024,Mar,Khlong Yai,177.6
2024,Mar,Khon Kaen,39.9
2024,Mar,Kosum Phisai,48.5
2024,Mar,Lampang,19.4
2024,Mar,Lamphun,0.2
2024,Mar,Loei,123.3
2024,Mar,Lom Sak,30.6
2024,Mar,Lop Buri,75.1
2024,Mar,Mae Sariang,0.0
2024,Mar,Mae Sot,1.0
2024,Mar,Mukdahan,87.5
2024,Mar,Nakhon Phanom,90.6
2024,Mar,Nakhon Ratchasima,81.5
2024,Mar,Nakhon Sawan,101.5
2024,Mar,Nan,13.4
2024,Mar,Nang Rong,151.6
2024,Mar,Narathiwat,14.0
2024,Mar,Nong Khai,98.8
2024,Mar,Pattani Airport,42.9
2024,Mar,Pattaya,14.2
2024,Mar,Phayao,15.9
2024,Mar,Phetchabun,92.1
2024,Mar,Phetchaburi,28.4
2024,Mar,Phitsanulok,87.0
2024,Mar,Phrae,22.3
2024,Mar,Phuket,33.9
2024,Mar,Phuket Airport,14.1
2024,Mar,Prachin Buri,106.6
2024,Mar,Ranong,10.4
2024,Mar,Rayong,41.4
2024,Mar,Roi Et,98.5
2024,Mar,Sakon Nakhon,25.2
2024,Mar,Sattahip,113.1
2024,Mar,Satun,93.1
2024,Mar,Songkhla,16.8
2024,Mar,Suphan Buri,0.1
2024,Mar,Surat Thani,1.2
2024,Mar,Surin,9.5
2024,Mar,Tak,1.1
2024,Mar,Takua Pa,1.2
2024,Mar,Tha Tum,29.8
2024,Mar,Trang Airport,1.4
2024,Mar,Ubon Ratchathani,7.6
2024,Mar,Udon Thani,0.7
2024,Mar,Umphang,43.3
2024,Mar,Uttaradit,45.9
2024,Mar,Wichian Buri,57.1
2024,May,Aranyaprathet,172.2
2024,May,Bangkok Airport,204.3
2024,May,Bangkok Metropolis,286.2
2024,May,Bhumibol Dam,371.4
2024,May,Bua Chum,297.6
2024,May,Chaiyaphum,220.6
2024,May,Chanthaburi,530.4
2024,May,Chiang Mai,88.4
2024,May,Chiang Rai,173.5
2024,May,Chok Chai,170.6
2024,May,Chon Buri,359.3
2024,May,Chumphon,84.9
2024,May,Hua Hin,81.0
2024,May,Kabin Buri,142.3
2024,May,Kamphaeng Phet,100.7
2024,May,Kanchanaburi,129.6
2024,May,Khlong Yai,300.1
2024,May,Khon Kaen,291.2
2024,May,Kosum Phisai,202.6
2024,May,Lampang,182.7
2024,May,Lamphun,135.2
2024,May,Loei,374.8
2024,May,Lom Sak,200.2
2024,May,Lop Buri,264.2
2024,May,Mae Sariang,208.1
2024,May,Mae Sot,130.3
2024,May,Mukdahan,125.5
2024,May,Nakhon Phanom,270.8
2024,May,Nakhon Ratchasima,127.7
2024,May,Nakhon Sawan,206.5
2024,May,Nan,181.5
2024,May,Nang Rong,84.6
2024,May,Narathiwat,117.2
2024,May,Nong Khai,147.6
2024,May,Pattani Airport,108.5
2024,May,Pattaya,258.5
2024,May,Phayao,148.4
2024,May,Phetchabun,173.5
2024,May,Phetchaburi,57.3
2024,May,Phitsanulok,226.9
2024,May,Phrae,279.1
2024,May,Phuket,203.1
2024,May,Phuket Airport,285.6
2024,May,Prachin Buri,187.4
2024,May,Ranong,312.0
2024,May,Rayong,427.7
2024,May,Roi Et,293.5
2024,May,Sakon Nakhon,259.5
2024,May,Sattahip,234.1
2024,May,Satun,169.3
2024,May,Songkhla,54.4
2024,May,Suphan Buri,133.9
2024,May,Surat Thani,2.4
2024,May,Surin,111.7
2024,May,Tak,1.5
2024,May,Takua Pa,1.2
2024,May,Tha Tum,30.5
2024,May,Trang Airport,1.5
2024,May,Ubon Ratchathani,413.9
2024,May,Udon Thani,1.7
2024,May,Umphang,138.5
2024,May,Uttaradit,291.4
2024,May,Wichian Buri,173.0
2024,Nov,Aranyaprathet,56.7
2024,Nov,Bangkok Airport,14.4
2024,Nov,Bangkok Metropolis,79.7
2024,Nov,Bhumibol Dam,18.6
2024,Nov,Bua Chum,31.8
2024,Nov,Chaiyaphum,10.3
2024,Nov,Chanthaburi,25.6
2024,Nov,Chiang Mai,47.2
2024,Nov,Chiang Rai,25.1
2024,Nov,Chok Chai,29.5
2024,Nov,Chon Buri,73.5
2024,Nov,Chumphon,923.5
2024,Nov,Hua Hin,173.0
2024,Nov,Kabin Buri,5.2
2024,Nov,Kamphaeng Phet,3.8
2024,Nov,Kanchanaburi,29.6
2024,Nov,Khlong Yai,65.3
2024,Nov,Khon Kaen,0.0
2024,Nov,Kosum Phisai,6.4
2024,Nov,Lampang,12.7
2024,Nov,Lamphun,37.9
2024,Nov,Loei,3.7
2024,Nov,Lom Sak,12.9
2024,Nov,Lop Buri,42.1
2024,Nov,Mae Sariang,60.8
2024,Nov,Mae Sot,22.8
2024,Nov,Mukdahan,1.2
2024,Nov,Nakhon Phanom,0.1
2024,Nov,Nakhon Ratchasima,10.6
2024,Nov,Nakhon Sawan,66.9
2024,Nov,Nan,11.2
2024,Nov,Nang Rong,7.4
2024,Nov,Narathiwat,1662.0
2024,Nov,Nong Khai,0.0
2024,Nov,Pattani Airport,1402.3
2024,Nov,Pattaya,96.4
2024,Nov,Phayao,16.9
2024,Nov,Phetchabun,23.6
2024,Nov,Phetchaburi,199.8
2024,Nov,Phitsanulok,0.0
2024,Nov,Phrae,26.5
2024,Nov,Phuket,54.3
2024,Nov,Phuket Airport,118.6
2024,Nov,Prachin Buri,1.6
2024,Nov,Ranong,139.5
2024,Nov,Rayong,49.2
2024,Nov,Roi Et,4.2
2024,Nov,Sakon Nakhon,0.0
2024,Nov,Sattahip,32.9
2024,Nov,Satun,260.7
2024,Nov,Songkhla,1344.7
2024,Nov,Suphan Buri,0.3
2024,Nov,Surat Thani,0.4
2024,Nov,Surin,9.3
2024,Nov,Tak,0.8
2024,Nov,Takua Pa,0.9
2024,Nov,Tha Tum,26.6
2024,Nov,Trang Airport,0.2
2024,Nov,Ubon Ratchathani,0.5
2024,Nov,Udon Thani,1.1
2024,Nov,Umphang,0.9
2024,Nov,Uttaradit,10.2
2024,Nov,Wichian Buri,13.9
2024,Oct,Aranyaprathet,124.8
2024,Oct,Bangkok Airport,198.0
2024,Oct,Bangkok Metropolis,382.5
2024,Oct,Bhumibol Dam,302.0
2024,Oct,Bua Chum,95.2
2024,Oct,Chaiyaphum,57.8
2024,Oct,Chanthaburi,202.5
2024,Oct,Chiang Mai,144.5
2024,Oct,Chiang Rai,244.9
2024,Oct,Chok Chai,354.6
2024,Oct,Chon Buri,107.9
2024,Oct,Chumphon,250.8
2024,Oct,Hua Hin,323.1
2024,Oct,Kabin Buri,193.4
2024,Oct,Kamphaeng Phet,212.1
2024,Oct,Kanchanaburi,283.4
2024,Oct,Khlong Yai,520.4
2024,Oct,Khon Kaen,27.7
2024,Oct,Kosum Phisai,47.4
2024,Oct,Lampang,119.6
2024,Oct,Lamphun,138.7
2024,Oct,Loei,67.6
2024,Oct,Lom Sak,145.6
2024,Oct,Lop Buri,89.0
2024,Oct,Mae Sariang,79.2
2024,Oct,Mae Sot,112.8
2024,Oct,Mukdahan,100.6
2024,Oct,Nakhon Phanom,17.1
2024,Oct,Nakhon Ratchasima,144.5
2024,Oct,Nakhon Sawan,130.0
2024,Oct,Nan,118.9
2024,Oct,Nang Rong,202.0
2024,Oct,Narathiwat,184.6
2024,Oct,Nong Khai,41.0
2024,Oct,Pattani Airport,163.9
2024,Oct,Pattaya,248.6
2024,Oct,Phayao,153.5
2024,Oct,Phetchabun,148.6
2024,Oct,Phetchaburi,309.7
2024,Oct,Phitsanulok,199.6
2024,Oct,Phrae,51.1
2024,Oct,Phuket,320.1
2024,Oct,Phuket Airport,403.8
2024,Oct,Prachin Buri,245.1
2024,Oct,Ranong,297.1
2024,Oct,Rayong,228.4
2024,Oct,Roi Et,25.7
2024,Oct,Sakon Nakhon,10.2
2024,Oct,Sattahip,186.1
2024,Oct,Satun,290.4
2024,Oct,Songkhla,209.7
2024,Oct,Suphan Buri,263.0
2024,Oct,Surat Thani,0.5
2024,Oct,Surin,52.0
2024,Oct,Tak,1.2
2024,Oct,Takua Pa,0.6
2024,Oct,Tha Tum,27.7
2024,Oct,Trang Airport,0.6
2024,Oct,Ubon Ratchathani,170.5
2024,Oct,Udon Thani,1.1
2024,Oct,Umphang,191.9
2024,Oct,Uttaradit,151.9
2024,Oct,Wichian Buri,168.6
2024,Sep,Aranyaprathet,211.7
2024,Sep,Bangkok Airport,275.0
2024,Sep,Bangkok Metropolis,299.1
2024,Sep,Bhumibol Dam,94.6
2024,Sep,Bua Chum,393.0
2024,Sep,Chaiyaphum,348.2
2024,Sep,Chanthaburi,356.8
2024,Sep,Chiang Mai,382.5
2024,Sep,Chiang Rai,243.7
2024,Sep,Chok Chai,239.2
2024,Sep,Chon Buri,423.6
2024,Sep,Chumphon,155.6
2024,Sep,Hua Hin,77.2
2024,Sep,Kabin Buri,296.8
2024,Sep,Kamphaeng Phet,210.2
2024,Sep,Kanchanaburi,62.8
2024,Sep,Khlong Yai,1189.3
2024,Sep,Khon Kaen,431.8
2024,Sep,Kosum Phisai,224.2
2024,Sep,Lampang,337.3
2024,Sep,Lamphun,325.3
2024,Sep,Loei,263.1
2024,Sep,Lom Sak,155.2
2024,Sep,Lop Buri,183.1
2024,Sep,Mae Sariang,191.7
2024,Sep,Mae Sot,331.8
2024,Sep,Mukdahan,484.6
2024,Sep,Nakhon Phanom,487.2
2024,Sep,Nakhon Ratchasima,187.4
2024,Sep,Nakhon Sawan,256.6
2024,Sep,Nan,280.1
2024,Sep,Nang Rong,201.2
2024,Sep,Narathiwat,150.3
2024,Sep,Nong Khai,611.5
2024,Sep,Pattani Airport,142.0
2024,Sep,Pattaya,493.8
2024,Sep,Phayao,377.2
2024,Sep,Phetchabun,179.2
2024,Sep,Phetchaburi,107.8
2024,Sep,Phitsanulok,173.9
2024,Sep,Phrae,188.3
2024,Sep,Phuket,644.4
2024,Sep,Phuket Airport,772.4
2024,Sep,Prachin Buri,387.8
2024,Sep,Ranong,712.8
2024,Sep,Rayong,155.8
2024,Sep,Roi Et,281.2
2024,Sep,Sakon Nakhon,330.4
2024,Sep,Sattahip,235.6
2024,Sep,Satun,461.7
2024,Sep,Songkhla,178.4
2024,Sep,Suphan Buri,222.0
2024,Sep,Surat Thani,0.4
2024,Sep,Surin,314.2
2024,Sep,Tak,0.6
2024,Sep,Takua Pa,0.4
2024,Sep,Tha Tum,28.1
2024,Sep,Trang Airport,0.2
2024,Sep,Ubon Ratchathani,561.0
2024,Sep,Udon Thani,0.5
2024,Sep,Umphang,265.6
2024,Sep,Uttaradit,314.4
2024,Sep,Wichian Buri,289.9
